date,sp500_close,log_return,abs_return,squared_return
2023-02-08,4117.85986328125,-0.011142573012411353,0.011142573012411353,0.0001241569333369178
2023-02-09,4081.5,-0.008869009831037385,0.008869009831037385,7.86593353830378e-05
2023-02-10,4090.4599609375,0.0021928557092171274,0.0021928557092171274,4.8086161614461505e-06
2023-02-13,4137.2900390625,0.011383569951155146,0.011383569951155146,0.00012958566483284236
2023-02-14,4136.1298828125,-0.0002804538554937624,0.0002804538554937624,7.865436506131617e-08
2023-02-15,4147.60009765625,0.002769337533076689,0.002769337533076689,7.66923037210728e-06
2023-02-16,4090.409912109375,-0.013884689204881605,0.013884689204881605,0.0001927845943161558
2023-02-17,4079.090087890625,-0.0027712421722827342,0.0027712421722827342,7.679783177438328e-06
2023-02-21,3997.340087890625,-0.020244783973471698,0.020244783973471698,0.0004098512781325365
2023-02-22,3991.050048828125,-0.0015747954856433837,0.0015747954856433837,2.4799808216027806e-06
2023-02-23,4012.320068359375,0.005315278263237728,0.005315278263237728,2.825218301564748e-05
2023-02-24,3970.0400390625,-0.010593464619774184,0.010593464619774184,0.00011222149265040739
2023-02-27,3982.239990234375,0.0030682925395522777,0.0030682925395522777,9.414419108272166e-06
2023-02-28,3970.14990234375,-0.0030406198309477117,0.0030406198309477117,9.24536895635249e-06
2023-03-01,3951.389892578125,-0.004736464203492832,0.004736464203492832,2.243409315096899e-05
2023-03-02,3981.35009765625,0.0075535937311959735,0.0075535937311959735,5.705677825596311e-05
2023-03-03,4045.639892578125,0.01601874917648306,0.01601874917648306,0.0002566003251790767
2023-03-06,4048.419921875,0.0006869307788483012,0.0006869307788483012,4.718738949291336e-07
2023-03-07,3986.3701171875,-0.015445590479262547,0.015445590479262547,0.00023856626525308583
2023-03-08,3992.010009765625,0.0014137941356032722,0.0014137941356032722,1.998813857866204e-06
2023-03-09,3918.320068359375,-0.018631857945482354,0.018631857945482354,0.0003471461305006339
2023-03-10,3861.590087890625,-0.01458396943606664,0.01458396943606664,0.0002126921645121259
2023-03-13,3855.760009765625,-0.001510901840738768,0.001510901840738768,2.282824372347797e-06
2023-03-14,3919.2900390625,0.016342388235363665,0.016342388235363665,0.00026707365323535274
2023-03-15,3891.929931640625,-0.007005363929353597,0.007005363929353597,4.907512378268847e-05
2023-03-16,3960.280029296875,0.017409576249031722,0.017409576249031722,0.0003030933451708494
2023-03-17,3916.639892578125,-0.011080621273953702,0.011080621273953702,0.00012278016781679536
2023-03-20,3951.570068359375,0.008878869635940853,0.008878869635940853,7.883432601203246e-05
2023-03-21,4002.8701171875,0.012898647518559103,0.012898647518559103,0.0001663751078080309
2023-03-22,3936.969970703125,-0.016600248639842885,0.016600248639842885,0.0002755682549046056
2023-03-23,3948.719970703125,0.0029800838691824228,0.0029800838691824228,8.88089986736128e-06
2023-03-24,3970.989990234375,0.005623963084303207,0.005623963084303207,3.162896077360524e-05
2023-03-27,3977.530029296875,0.0016455995637670831,0.0016455995637670831,2.7079979242704143e-06
2023-03-28,3971.27001953125,-0.0015750832883878866,0.0015750832883878866,2.4808873653587986e-06
2023-03-29,4027.81005859375,0.014136870775046802,0.014136870775046802,0.00019985111531037238
2023-03-30,4050.830078125,0.005698999199482652,0.005698999199482652,3.2478591875703915e-05
2023-03-31,4109.31005859375,0.014333327782036555,0.014333327782036555,0.00020544428530730094
2023-04-03,4124.509765625,0.003692022565802823,0.003692022565802823,1.363103062639726e-05
2023-04-04,4100.60009765625,-0.005813839745162529,0.005813839745162529,3.38007325824315e-05
2023-04-05,4090.3798828125,-0.002495481657121423,0.002495481657121423,6.227428701029484e-06
2023-04-06,4105.02001953125,0.0035727731328032467,0.0035727731328032467,1.2764707858480725e-05
2023-04-10,4109.10986328125,0.0009958070170100843,0.0009958070170100843,9.916316151265223e-07
2023-04-11,4108.93994140625,-4.135333298352082e-05,4.135333298352082e-05,1.7100981488459508e-09
2023-04-12,4091.949951171875,-0.0041434563234613855,0.0041434563234613855,1.716823030443214e-05
2023-04-13,4146.22021484375,0.013175510497831548,0.013175510497831548,0.00017359407687846933
2023-04-14,4137.64013671875,-0.0020715175845779886,0.0020715175845779886,4.291185103215824e-06
2023-04-17,4151.31982421875,0.0033007035826147536,0.0033007035826147536,1.089464414028587e-05
2023-04-18,4154.8701171875,0.0008548548034659753,0.0008548548034659753,7.307767350088513e-07
2023-04-19,4154.52001953125,-8.426554793962826e-05,8.426554793962826e-05,7.1006825695657885e-09
2023-04-20,4129.7900390625,-0.005970335188311131,0.005970335188311131,3.56449022607861e-05
2023-04-21,4133.52001953125,0.0009027812573008861,0.0009027812573008861,8.150139985337687e-07
2023-04-24,4137.0400390625,0.0008512167782723126,0.0008512167782723126,7.245700036122954e-07
2023-04-25,4071.6298828125,-0.01593718381857645,0.01593718381857645,0.00025399382806709503
2023-04-26,4055.989990234375,-0.0038485835033448754,0.0038485835033448754,1.4811594982218314e-05
2023-04-27,4135.35009765625,0.019377193402696356,0.019377193402696356,0.0003754756241654992
2023-04-28,4169.47998046875,0.008219331313243467,0.008219331313243467,6.755740723686458e-05
2023-05-01,4167.8701171875,-0.0003861810485107871,0.0003861810485107871,1.491358022288909e-07
2023-05-02,4119.580078125,-0.011653906680571788,0.011653906680571788,0.00013581354091947575
2023-05-03,4090.75,-0.007022908054892971,0.007022908054892971,4.932123754748057e-05
2023-05-04,4061.219970703125,-0.007244913455062742,0.007244913455062742,5.2488770971349163e-05
2023-05-05,4136.25,0.018306166381879797,0.018306166381879797,0.0003351157276010661
2023-05-08,4138.1201171875,0.0004520264848820656,0.0004520264848820656,2.043279430348363e-07
2023-05-09,4119.169921875,-0.004589938949059595,0.004589938949059595,2.10675395560943e-05
2023-05-10,4137.64013671875,0.004473942241914432,0.004473942241914432,2.0016159183986335e-05
2023-05-11,4130.6201171875,-0.0016980648897067581,0.0016980648897067581,2.8834243696548246e-06
2023-05-12,4124.080078125,-0.0015845615894390477,0.0015845615894390477,2.510835430725601e-06
2023-05-15,4136.27978515625,0.002953797680316935,0.002953797680316935,8.724920736245706e-06
2023-05-16,4109.89990234375,-0.006398107681917463,0.006398107681917463,4.093578190941125e-05
2023-05-17,4158.77001953125,0.011820688622071574,0.011820688622071574,0.00013972867949997236
2023-05-18,4198.0498046875,0.009400723063727155,0.009400723063727155,8.837359412089167e-05
2023-05-19,4191.97998046875,-0.0014469138806754414,0.0014469138806754414,2.0935597780912654e-06
2023-05-22,4192.6298828125,0.00015502267980239146,0.00015502267980239146,2.403203125311479e-08
2023-05-23,4145.580078125,-0.011285468768284297,0.011285468768284297,0.0001273618053199203
2023-05-24,4115.240234375,-0.007345512678305211,0.007345512678305211,5.395655650714259e-05
2023-05-25,4151.27978515625,0.008719456079011883,0.008719456079011883,7.602891431381727e-05
2023-05-26,4205.4501953125,0.012964680931640788,0.012964680931640788,0.00016808295165925024
2023-05-30,4205.52001953125,1.660313066576836e-05,1.660313066576836e-05,2.7566394790457767e-10
2023-05-31,4179.830078125,-0.006127358186214099,0.006127358186214099,3.754451834216494e-05
2023-06-01,4221.02001953125,0.009806215085853812,0.009806215085853812,9.616185431002689e-05
2023-06-02,4282.3701171875,0.014429812390107408,0.014429812390107408,0.00020821948561369728
2023-06-05,4273.7900390625,-0.002005591490657713,0.002005591490657713,4.022397227398627e-06
2023-06-06,4283.85009765625,0.002351130233850576,0.002351130233850576,5.527813376526264e-06
2023-06-07,4267.52001953125,-0.003819293926420617,0.003819293926420617,1.4587006096393412e-05
2023-06-08,4293.93017578125,0.00616957160752325,0.00616957160752325,3.806361382035702e-05
2023-06-09,4298.85986328125,0.0011474010230505239,0.0011474010230505239,1.3165291076973887e-06
2023-06-12,4338.93017578125,0.00927797498175416,0.00927797498175416,8.60808197620561e-05
2023-06-13,4369.009765625,0.006908570725908898,0.006908570725908898,4.77283494748854e-05
2023-06-14,4372.58984375,0.0008190899801265841,0.0008190899801265841,6.70908395543768e-07
2023-06-15,4425.83984375,0.012104580493589997,0.012104580493589997,0.00014652086892579945
2023-06-16,4409.58984375,-0.0036783764677510893,0.0036783764677510893,1.3530453438504981e-05
2023-06-20,4388.7099609375,-0.004746353835236048,0.004746353835236048,2.2527874729259942e-05
2023-06-21,4365.68994140625,-0.005259086366925201,0.005259086366925201,2.7657989414778507e-05
2023-06-22,4381.89013671875,0.0037039303873345254,0.0037039303873345254,1.3719100314220088e-05
2023-06-23,4348.330078125,-0.007688288056502158,0.007688288056502158,5.910977323975373e-05
2023-06-26,4328.81982421875,-0.004496934363132171,0.004496934363132171,2.0222418666318946e-05
2023-06-27,4378.41015625,0.01139073352418076,0.01139073352418076,0.00012974881021889543
2023-06-28,4376.85986328125,-0.0003541393883898215,0.0003541393883898215,1.2541470640911684e-07
2023-06-29,4396.43994140625,0.00446356811449,0.00446356811449,1.9923440312691817e-05
2023-06-30,4450.3798828125,0.0121943502618858,0.0121943502618858,0.00014870217830955426
2023-07-03,4455.58984375,0.0011699930926736418,0.0011699930926736418,1.368883836904033e-06
2023-07-05,4446.81982421875,-0.0019702580976127164,0.0019702580976127164,3.88191697120848e-06
2023-07-06,4411.58984375,-0.007954061175894762,0.007954061175894762,6.326708918987637e-05
2023-07-07,4398.9501953125,-0.002869212795733482,0.002869212795733482,8.232382067200745e-06
2023-07-10,4409.52978515625,0.002402138610626312,0.002402138610626312,5.770269904661709e-06
2023-07-11,4439.259765625,0.006719583998254874,0.006719583998254874,4.515280910960296e-05
2023-07-12,4472.16015625,0.007383905235389679,0.007383905235389679,5.452205652521511e-05
2023-07-13,4510.0400390625,0.008434482989627111,0.008434482989627111,7.114050330230909e-05
2023-07-14,4505.419921875,-0.001024932196907484,0.001024932196907484,1.0504860082576014e-06
2023-07-17,4522.7900390625,0.0038479695744204137,0.0038479695744204137,1.480686984566522e-05
2023-07-18,4554.97998046875,0.007092066941428338,0.007092066941428338,5.0297413501700704e-05
2023-07-19,4565.72021484375,0.002355134827233639,0.002355134827233639,5.5466600544488215e-06
2023-07-20,4534.8701171875,-0.006779827396257691,0.006779827396257691,4.596605952304634e-05
2023-07-21,4536.33984375,0.0003240420146130911,0.0003240420146130911,1.0500322723451074e-07
2023-07-24,4554.64013671875,0.004026038496874852,0.004026038496874852,1.6208985978318317e-05
2023-07-25,4567.4599609375,0.0028107195758387046,0.0028107195758387046,7.900144534002907e-06
2023-07-26,4566.75,-0.00015545097867591856,0.00015545097867591856,2.4165006771300886e-08
2023-07-27,4537.41015625,-0.006445393055197076,0.006445393055197076,4.1543091635982695e-05
2023-07-28,4582.22998046875,0.009829375810433848,0.009829375810433848,9.661662882274207e-05
2023-07-31,4588.9599609375,0.0014676354365687912,0.0014676354365687912,2.1539537746724665e-06
2023-08-01,4576.72998046875,-0.0026686453076827116,0.0026686453076827116,7.1216677782169545e-06
2023-08-02,4513.39013671875,-0.013936200638336184,0.013936200638336184,0.00019421768823196185
2023-08-03,4501.89013671875,-0.0025512254502915274,0.0025512254502915274,6.508751298215207e-06
2023-08-04,4478.02978515625,-0.0053141693739379705,0.0053141693739379705,2.824039613490028e-05
2023-08-07,4518.43994140625,0.008983618964856572,0.008983618964856572,8.070540970573067e-05
2023-08-08,4499.3798828125,-0.004227205100058866,0.004227205100058866,1.7869262957963687e-05
2023-08-09,4467.7099609375,-0.007063619102045116,0.007063619102045116,4.989471481877666e-05
2023-08-10,4468.830078125,0.00025068252108086326,0.00025068252108086326,6.284172637545745e-08
2023-08-11,4464.0498046875,-0.0010702648992294865,0.0010702648992294865,1.1454669545227028e-06
2023-08-14,4489.72021484375,0.005734004879419051,0.005734004879419051,3.287881195720148e-05
2023-08-15,4437.85986328125,-0.011618139396096483,0.011618139396096483,0.00013498116302712915
2023-08-16,4404.330078125,-0.007584081792624527,0.007584081792624527,5.751829663721886e-05
2023-08-17,4370.35986328125,-0.0077428113775290805,0.0077428113775290805,5.995112802799378e-05
2023-08-18,4369.7099609375,-0.00014871788395720285,0.00014871788395720285,2.2117009008708053e-08
2023-08-21,4399.77001953125,0.006855634859799785,0.006855634859799785,4.699972933090202e-05
2023-08-22,4387.5498046875,-0.0027813310465456837,0.0027813310465456837,7.735802390478907e-06
2023-08-23,4436.009765625,0.010984330710791359,0.010984330710791359,0.00012065552116403419
2023-08-24,4376.31005859375,-0.01354935398400801,0.01354935398400801,0.00018358499338395375
2023-08-25,4405.7099609375,0.006695501060295156,0.006695501060295156,4.4829734448413566e-05
2023-08-28,4433.31005859375,0.006245078594196461,0.006245078594196461,3.900100664769085e-05
2023-08-29,4497.6298828125,0.014404068712056505,0.014404068712056505,0.00020747719546164513
2023-08-30,4514.8701171875,0.003825854181192944,0.003825854181192944,1.4637160215751531e-05
2023-08-31,4507.66015625,-0.0015982129743398576,0.0015982129743398576,2.554284711348254e-06
2023-09-01,4515.77001953125,0.001797512765518541,0.001797512765518541,3.231052142202113e-06
2023-09-05,4496.830078125,-0.004202997821381205,0.004202997821381205,1.7665190686535156e-05
2023-09-06,4465.47998046875,-0.006996014491432261,0.006996014491432261,4.89442187643302e-05
2023-09-07,4451.14013671875,-0.003216433115732967,0.003216433115732967,1.0345441987983681e-05
2023-09-08,4457.490234375,0.0014256060622570594,0.0014256060622570594,2.0323526447440786e-06
2023-09-11,4487.4599609375,0.006700951498135517,0.006700951498135517,4.490275098036464e-05
2023-09-12,4461.89990234375,-0.005712169023003997,0.005712169023003997,3.262887494736644e-05
2023-09-13,4467.43994140625,0.0012408621175346041,0.0012408621175346041,1.5397387947324618e-06
2023-09-14,4505.10009765625,0.00839458553366625,0.00839458553366625,7.046906628203867e-05
2023-09-15,4450.31982421875,-0.012234145842493929,0.012234145842493929,0.00014967432449541147
2023-09-18,4453.52978515625,0.0007210276941755188,0.0007210276941755188,5.198809357680654e-07
2023-09-19,4443.9501953125,-0.0021533273615331264,0.0021533273615331264,4.636818725927216e-06
2023-09-20,4402.2001953125,-0.009439204206291041,0.009439204206291041,8.909857604806249e-05
2023-09-21,4330.0,-0.016536918318488084,0.016536918318488084,0.00027346966747234674
2023-09-22,4320.06005859375,-0.0022982374027607495,0.0022982374027607495,5.281895159448475e-06
2023-09-25,4337.43994140625,0.0040149942038066174,0.0040149942038066174,1.6120178456600735e-05
2023-09-26,4273.52978515625,-0.014844165482264943,0.014844165482264943,0.000220349248864866
2023-09-27,4274.509765625,0.00022928777229479233,0.00022928777229479233,5.257288252390854e-08
2023-09-28,4299.7001953125,0.005875877143000698,0.005875877143000698,3.4525932199638044e-05
2023-09-29,4288.0498046875,-0.002713259648289315,0.002713259648289315,7.3617779190350574e-06
2023-10-02,4288.39013671875,7.936440615299324e-05,7.936440615299324e-05,6.298708964017272e-09
2023-10-03,4229.4501953125,-0.013839395863449198,0.013839395863449198,0.00019152887786525477
2023-10-04,4263.75,0.008077047607828946,0.008077047607828946,6.523869805913529e-05
2023-10-05,4258.18994140625,-0.0013048811469951228,0.0013048811469951228,1.7027148077833073e-06
2023-10-06,4308.5,0.011745642093961117,0.011745642093961117,0.0001379601081994313
2023-10-09,4335.66015625,0.006284068119387409,0.006284068119387409,3.9489512129101206e-05
2023-10-10,4358.240234375,0.005194476099985354,0.005194476099985354,2.6982581953319054e-05
2023-10-11,4376.9501953125,0.004283819500095073,0.004283819500095073,1.8351109509394805e-05
2023-10-12,4349.60986328125,-0.006266024940654918,0.006266024940654918,3.9263068556909464e-05
2023-10-13,4327.77978515625,-0.005031495660219892,0.005031495660219892,2.531594857881161e-05
2023-10-16,4373.6298828125,0.010538642302589985,0.010538642302589985,0.00011106298158193914
2023-10-17,4373.2001953125,-9.824987944376507e-05,9.824987944376507e-05,9.65303881071437e-09
2023-10-18,4314.60009765625,-0.013490408251151898,0.013490408251151898,0.00018199111478274722
2023-10-19,4278.0,-0.008519032328057976,0.008519032328057976,7.25739118064969e-05
2023-10-20,4224.16015625,-0.012665149196155915,0.012665149196155915,0.00016040600416088882
2023-10-23,4217.0400390625,-0.0016869920654349177,0.0016869920654349177,2.8459422288403698e-06
2023-10-24,4247.68017578125,0.0072395235196288195,0.0072395235196288195,5.241070079125885e-05
2023-10-25,4186.77001953125,-0.014443434657238052,0.014443434657238052,0.0002086128046979053
2023-10-26,4137.22998046875,-0.011903081205584871,0.011903081205584871,0.0001416833421867478
2023-10-27,4117.3701171875,-0.00481183857862075,0.00481183857862075,2.315379050670296e-05
2023-10-30,4166.81982421875,0.011938474300285915,0.011938474300285915,0.00014252716861858726
2023-10-31,4193.7998046875,0.006454084821688244,0.006454084821688244,4.1655210885546574e-05
2023-11-01,4237.85986328125,0.010451194990191868,0.010451194990191868,0.0001092274767230116
2023-11-02,4317.77978515625,0.018682938934086474,0.018682938934086474,0.00034905220721480427
2023-11-03,4358.33984375,0.00934988354455146,0.00934988354455146,8.742032229667416e-05
2023-11-06,4365.97998046875,0.0017514577241005862,0.0017514577241005862,3.0676041593116052e-06
2023-11-07,4378.3798828125,0.0028360934017119537,0.0028360934017119537,8.043425783234082e-06
2023-11-08,4382.77978515625,0.0010044110324198868,0.0010044110324198868,1.008841522046783e-06
2023-11-09,4347.35009765625,-0.008116690699068705,0.008116690699068705,6.588066790434842e-05
2023-11-10,4415.240234375,0.015495759270772258,0.015495759270772258,0.00024011855537772438
2023-11-13,4411.5498046875,-0.0008361884413700847,0.0008361884413700847,6.992111094809315e-07
2023-11-14,4495.7001953125,0.01889537047457725,0.01889537047457725,0.0003570350253715257
2023-11-15,4502.8798828125,0.0015957382078471765,0.0015957382078471765,2.5463804279833186e-06
2023-11-16,4508.240234375,0.0011897193967137305,0.0011897193967137305,1.415432242916883e-06
2023-11-17,4514.02001953125,0.0012812279371779871,0.0012812279371779871,1.64154502700536e-06
2023-11-20,4547.3798828125,0.007363103793795633,0.007363103793795633,5.421529747820764e-05
2023-11-21,4538.18994140625,-0.002022975931757968,0.002022975931757968,4.092431620472018e-06
2023-11-22,4556.6201171875,0.004052905094313324,0.004052905094313324,1.6426039703510897e-05
2023-11-24,4559.33984375,0.0005966956096450322,0.0005966956096450322,3.5604565056965667e-07
2023-11-27,4550.43017578125,-0.0019560693168983586,0.0019560693168983586,3.8262071725112116e-06
2023-11-28,4554.89013671875,0.0009796385280502918,0.0009796385280502918,9.596916456405424e-07
2023-11-29,4550.580078125,-0.0009466966151019382,0.0009466966151019382,8.962344810454673e-07
2023-11-30,4567.7998046875,0.003776931264994605,0.003776931264994605,1.4265209780493749e-05
2023-12-01,4594.6298828125,0.005856558953846637,0.005856558953846637,3.429928277988121e-05
2023-12-04,4569.77978515625,-0.005423188063826943,0.005423188063826943,2.941096877563502e-05
2023-12-05,4567.18017578125,-0.0005690315939348026,0.0005690315939348026,3.2379695489598207e-07
2023-12-06,4549.33984375,-0.003913851944943747,0.003913851944943747,1.531823704693995e-05
2023-12-07,4585.58984375,0.007936610684821922,0.007936610684821922,6.298978916242949e-05
2023-12-08,4604.3701171875,0.0040871341465037936,0.0040871341465037936,1.670466553151729e-05
2023-12-11,4622.43994140625,0.003916813547781492,0.003916813547781492,1.5341428368084637e-05
2023-12-12,4643.7001953125,0.0045888127956924,0.0045888127956924,2.1057202873910303e-05
2023-12-13,4707.08984375,0.01355834517501981,0.01355834517501981,0.00018382872388498296
2023-12-14,4719.5498046875,0.002643565185154432,0.002643565185154432,6.988436888160587e-06
2023-12-15,4719.18994140625,-7.625240044859478e-05,7.625240044859478e-05,5.814428574172857e-09
2023-12-18,4740.56005859375,0.004518122263400515,0.004518122263400515,2.0413428787035395e-05
2023-12-19,4768.3701171875,0.005849267450818904,0.005849267450818904,3.421392971120948e-05
2023-12-20,4698.35009765625,-0.014793147965305628,0.014793147965305628,0.00021883722672342605
2023-12-21,4746.75,0.010248769307271876,0.010248769307271876,0.00010503727231367805
2023-12-22,4754.6298828125,0.0016586821527610754,0.0016586821527610754,2.7512264838881154e-06
2023-12-26,4774.75,0.004222761046978559,0.004222761046978559,1.7831710859879457e-05
2023-12-27,4781.580078125,0.0014294356164229985,0.0014294356164229985,2.0432861814985976e-06
2023-12-28,4783.35009765625,0.0003701061103271183,0.0003701061103271183,1.3697853290146908e-07
2023-12-29,4769.830078125,-0.0028304770367338357,0.0028304770367338357,8.011600255477556e-06
2024-01-02,4742.830078125,-0.005676660799723162,0.005676660799723162,3.222447783511361e-05
2024-01-03,4704.81005859375,-0.008048618327197648,0.008048618327197648,6.478025697690186e-05
2024-01-04,4688.68017578125,-0.003434271663317429,0.003434271663317429,1.179422185746506e-05
2024-01-05,4697.240234375,0.0018240216394339805,0.0018240216394339805,3.327054941123426e-06
2024-01-08,4763.5400390625,0.014015945436353141,0.014015945436353141,0.00019644672647482845
2024-01-09,4756.5,-0.0014789938523175842,0.0014789938523175842,2.187422815193208e-06
2024-01-10,4783.4501953125,0.005649980650495912,0.005649980650495912,3.192228135097821e-05
2024-01-11,4780.240234375,-0.0006712808369611647,0.0006712808369611647,4.5061796207128175e-07
2024-01-12,4783.830078125,0.0007506937530339595,0.0007506937530339595,5.635411108442114e-07
2024-01-16,4765.97998046875,-0.0037383190523568345,0.0037383190523568345,1.3975029337214101e-05
2024-01-17,4739.2099609375,-0.005632731271107821,0.005632731271107821,3.172766157251593e-05
2024-01-18,4780.93994140625,0.008766720726243148,0.008766720726243148,7.685539229194118e-05
2024-01-19,4839.81005859375,0.012238308232548512,0.012238308232548512,0.00014977618839486466
2024-01-22,4850.43017578125,0.0021919211872316853,0.0021919211872316853,4.804518491035161e-06
2024-01-23,4864.60009765625,0.002917115340764486,0.002917115340764486,8.509561911323504e-06
2024-01-24,4868.5498046875,0.0008115989762168653,0.0008115989762168653,6.58692898196264e-07
2024-01-25,4894.16015625,0.00524657813497798,0.00524657813497798,2.752658212642902e-05
2024-01-26,4890.97021484375,-0.0006519977554263648,0.0006519977554263648,4.251010730810178e-07
2024-01-29,4927.93017578125,0.007528365505246204,0.007528365505246204,5.667628718058093e-05
2024-01-30,4924.97021484375,-0.0006008303969786162,0.0006008303969786162,3.6099716593348156e-07
2024-01-31,4845.64990234375,-0.016236851740733683,0.016236851740733683,0.0002636353544505664
2024-02-01,4906.18994140625,0.012416286114049784,0.012416286114049784,0.0001541641608659455
2024-02-02,4958.60986328125,0.01062777072263312,0.01062777072263312,0.00011294951053285771
2024-02-05,4942.81005859375,-0.0031914247092839714,0.0031914247092839714,1.0185191675028281e-05
2024-02-06,4954.22998046875,0.0023077459317481074,0.0023077459317481074,5.32569128549994e-06
2024-02-07,4995.06005859375,0.008207682594008628,0.008207682594008628,6.73660535639922e-05
2024-02-08,4997.91015625,0.000570420540090595,0.000570420540090595,3.2537959255724616e-07
2024-02-09,5026.60986328125,0.0057259171287955156,0.0057259171287955156,3.278612696583388e-05
2024-02-12,5021.83984375,-0.0009494041426524416,0.0009494041426524416,9.013682260856176e-07
2024-02-13,4953.169921875,-0.013768609419845444,0.013768609419845444,0.0001895746053562567
2024-02-14,5000.6201171875,0.009534168304216807,0.009534168304216807,9.090036525313239e-05
2024-02-15,5029.72998046875,0.00580437267404004,0.00580437267404004,3.3690742139142726e-05
2024-02-16,5005.56982421875,-0.0048150435759610425,0.0048150435759610425,2.3184644638403703e-05
2024-02-20,4975.509765625,-0.0060234264658172495,0.0060234264658172495,3.628166638910768e-05
2024-02-21,4981.7998046875,0.0012634014951035982,0.0012634014951035982,1.5961833378300075e-06
2024-02-22,5087.02978515625,0.02090288866640342,0.02090288866640342,0.0004369307546000565
2024-02-23,5088.7998046875,0.000347887026502183,0.000347887026502183,1.2102538320853056e-07
2024-02-26,5069.52978515625,-0.003793939244668484,0.003793939244668484,1.4393974992235665e-05
2024-02-27,5078.18017578125,0.001704895538720964,0.001704895538720964,2.906668797950646e-06
2024-02-28,5069.759765625,-0.001659531321112244,0.001659531321112244,2.7540442057525498e-06
2024-02-29,5096.27001953125,0.0052154704557999644,0.0052154704557999644,2.720113207532229e-05
2024-03-01,5137.080078125,0.007975936433387976,0.007975936433387976,6.361556198944571e-05
2024-03-04,5130.9501953125,-0.0011939745749630112,0.0011939745749630112,1.4255752856581033e-06
2024-03-05,5078.64990234375,-0.010245406275917994,0.010245406275917994,0.00010496834975861981
2024-03-06,5104.759765625,0.005127932853001643,0.005127932853001643,2.6295695344893574e-05
2024-03-07,5157.35986328125,0.010251402284983627,0.010251402284983627,0.00010509124880856753
2024-03-08,5123.68994140625,-0.006549922992050337,0.006549922992050337,4.2901491201789646e-05
2024-03-11,5117.93994140625,-0.0011228682680281005,0.0011228682680281005,1.2608331473444262e-06
2024-03-12,5175.27001953125,0.011139512586668012,0.011139512586668012,0.00012408874066853506
2024-03-13,5165.31005859375,-0.0019263840021219723,0.0019263840021219723,3.710955323631467e-06
2024-03-14,5150.47998046875,-0.002875221051495188,0.002875221051495188,8.266896094961095e-06
2024-03-15,5117.08984375,-0.0065040228597376655,0.0065040228597376655,4.230231335999012e-05
2024-03-18,5149.419921875,0.006298184238480456,0.006298184238480456,3.9667124701843644e-05
2024-03-19,5178.509765625,0.00563325304434312,0.00563325304434312,3.173353986160103e-05
2024-03-20,5224.6201171875,0.008864765516360184,0.008864765516360184,7.858406766004864e-05
2024-03-21,5241.52978515625,0.003231309094528888,0.003231309094528888,1.0441358464385103e-05
2024-03-22,5234.18017578125,-0.0014031718343267125,0.0014031718343267125,1.968891196647791e-06
2024-03-25,5218.18994140625,-0.0030596403820319297,0.0030596403820319297,9.361399267360494e-06
2024-03-26,5203.580078125,-0.002803721982805726,0.002803721982805726,7.860856956868071e-06
2024-03-27,5248.490234375,0.008593595582706042,0.008593595582706042,7.38498850391048e-05
2024-03-28,5254.35009765625,0.0011158627007616052,0.0011158627007616052,1.2451495669509838e-06
